id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
34999692,HTML & CSS: <hr> alignment in IE,<p>I have got a problem with the alignment of an hr-element when I use the Internet Explorer. What I want to achieve is that the following lines are basically all centered on the page. There are two headlines a horizontal line (200px wide) and a line of text with the name of the author.</p> <p>HTML:</p> <pre><code>&lt;h1&gt;Headline 1&lt;/h2&gt; &lt;h2&gt;Headline 2&lt;/h3&gt; &lt;hr&gt; &lt;p&gt;Author name&lt;/p&gt; </code></pre> <p>CSS: </p> <pre><code>&gt; h1 {text-align: center;} &gt; h2 {text-align: center;} &gt; p {text-align: center;} &gt; hr {width: 200px; text-align: center;} </code></pre> <p>As you can see I defined the hr-element in the CSS so that it should be centered - and it is in Chrome Firefox and Opera. But every time I open the page with Microsoft's IE (version: 11 but also the mobile browser) the hr-element is aligned to the left side. </p> <p><a href= http://i.stack.imgur.com/5ngV5.jpg rel= nofollow ><img src= http://i.stack.imgur.com/5ngV5.jpg alt= Illustration ></a></p> <p>How can I solve this problem?</p>,34999790,1,0,,2016-01-25 18:29:18.167000 UTC,,2016-01-25 18:35:12.123000 UTC,2016-01-25 18:30:18.643000 UTC,,1680836,,4621078,,1,0,html|css|internet-explorer,47
15634623,Is there a way to impose a time limit for the code in VBA?,<p>I was wondering if anyone had any experience imposing time limits on sections of code. I have programmed a search engine into an excel spreadsheet in VBA and there is a section of the code that removes duplicate results. Now this part can sometimes stretch on for quite a long time if given the most vague search criteria. So I would like to impose a time limit for this operation. I have looked everywhere for a solution and tried using OnTime but it doesnt seem to work in the way I need. Ideally I'd like an imposed time limit and then when that is reached a GoTo statement to move it further on in the code. From what I have read the OnTime will not interrupt an operation but will wait for it to finish instead this is not what I want.</p> <p>Thanks for your help guys. Amy</p> <p>I've added my code:</p> <pre><code>Sub RemoveDuplicates() Application.ScreenUpdating = False Application.Calculation = xlCalculationManual Application.EnableEvents = False 'Code called upon through the other macros which will remove duplicates from all the types of search. Application.StatusBar = Removing Duplicates.... Dim k As Integer Dim SuperArray As String Dim CheckingArray As String Dim Duplicate As Boolean Dim i As Integer Dim j As Integer Dim m As Integer Dim Endrow As Integer Dim Endcolumn As Integer Dim w As Integer Dim x As Integer Dim n As Integer w = 1 x = 9 Endcolumn = Module6.Endcolumn(x) Endrow = Module6.Endrow(w) If Worksheets( Search Engine ).Cells(9 Endrow) = Percentage Similarity Then Endrow = Endrow - 1 End If For i = 9 To Endcolumn j = 1 k = i + 1 Do While j &lt;&gt; Endrow + 1 SuperArray = Cells(i j) &amp; Superstring Superstring = SuperArray j = j + 1 Loop For k = k To Endcolumn m = 1 Do While m &lt;&gt; Endrow CheckingArray = Cells(k m) &amp; Uberstring Uberstring = CheckingArray m = m + 1 Loop If Uberstring = Superstring Then n = 1 Do While n &lt;&gt; Endrow + 1 If Worksheets( Search Engine ).Cells(k n).Interior.ColorIndex = 37 Then Worksheets( Search Engine ).Cells(i n).Interior.ColorIndex = 37 End If n = n + 1 Loop Rows(k).Clear End If Uberstring = -1 Next k Superstring = -1 Next i Do While i &gt; 9 If Cells(i 1) = Empty Then Rows(i).Delete End If i = i - 1 Loop End Sub </code></pre>,15635217,1,0,,2013-03-26 10:23:32.357000 UTC,,2013-03-26 12:23:13.950000 UTC,2013-03-26 11:46:04.220000 UTC,,1545643,,1545643,,1,0,vba|excel-vba|timer,1616
15332819,Update column in sql table based on distinct values of other columns in same table,<p>I am having a sql table with the following sample data:</p> <pre><code>Id Test_Id Strategy_Name Symbol_Name Test_Start_Date Test_End_Date Test_Interval P1 P2 P3 11 0 5x5 ICC 2012-01-01 2012-12-31 Hourly 69 18 2 12 0 5x5 ICC 2012-01-01 2012-12-31 Hourly 5 25 2 13 0 5x5 ICC 2012-01-01 2012-12-31 Hourly 6 25 2 14 0 5x5 ICC 2012-01-01 2012-12-31 Hourly 2 25 2 15 0 5x5 ICC 2011-01-01 2011-12-31 Hourly 2 25 2 </code></pre> <p>I want to run an update query which will assign a unique value to the test_id column based on distinct strategy_name symbol_name test_interval P1 P2 P3. So the test_id for all the rows above will be unique except for row 4 and 5 because they have same values except for the test_start_date and test_end_date hence they will have same test_id.</p> <p>How to go about doing this can you just run an update query or a stored procedure to auto increment the test id value?</p>,15333025,1,0,,2013-03-11 06:55:24.967000 UTC,,2013-03-11 07:10:07.193000 UTC,2013-03-11 06:57:09.643000 UTC,,499214,,2155727,,1,0,sql|sql-server|tsql,2465
7765138,Loading Screen not working in Blackberry?,<p>I want to implement a loading screen in blackberry. I try the code from following <a href= http://supportforums.blackberry.com/t5/Java-Development/Sample-quot-Please-Wait-quot-screen-part-1/ta-p/493808 rel= nofollow >Support forum link</a> using following code </p> <pre><code>PleaseWaitPopupScreen.showScreenAndWait(new Runnable() { public void run() { //**Segment 1** here i write the code for network call } } please wait ); // **Segment 2**:Here processing the data get from network call </code></pre> <p>the problem is the segment 2 works before completing the segment 1. I also try the following code </p> <pre><code>HorizontalFieldManager popHF = new HorizontalFieldManager(); popHF.add(new LabelField( Pls wait... )); final PopupScreen waitScreen = new PopupScreen(popHF); new Thread() { public void run() { synchronized (UiApplication.getEventLock()) { UiApplication.getUiApplication().pushScreen(waitScreen); } // **Segment 1**Here Some Network Call synchronized (UiApplication.getEventLock()) { UiApplication.getUiApplication().popScreen(waitScreen); } } }.start(); // **Segment 2**:Here processing the data get from network call </code></pre> <p>the same problem arises. Any help will be appreciated. </p> <p>thanks</p>,7765271,1,0,,2011-10-14 08:44:29.470000 UTC,,2011-10-14 08:58:52.237000 UTC,,,,,870450,,1,0,multithreading|blackberry|popup,539
22517010,foreman start no module named myapp,<p>I'm following the heroku quick start guide here: <a href= https://devcenter.heroku.com/articles/getting-started-with-python rel= nofollow >https://devcenter.heroku.com/articles/getting-started-with-python</a></p> <p>and I'm stuck on the foreman start part. This is what my directory looks. I'm just running a basic web app. No frameworks or anything.</p> <pre><code>soapbar/ Procfile.txt soapbar/ soapbar.py venv/ Include/ Lib/ Scripts/ </code></pre> <p>This is the stack trace:</p> <pre><code>16:00:13 web.1 | started with pid 34135 16:00:13 web.1 | 2014-03-19 16:00:13 [34135] [INFO] Starting gunicorn 18.0 16:00:13 web.1 | 2014-03-19 16:00:13 [34135] [INFO] Listening at: http://0.0.0.0:5000 (34135) 16:00:13 web.1 | 2014-03-19 16:00:13 [34135] [INFO] Using worker: sync 16:00:13 web.1 | 2014-03-19 16:00:13 [34138] [INFO] Booting worker with pid: 34138 16:00:13 web.1 | 2014-03-19 16:00:13 [34138] [ERROR] Exception in worker process: 16:00:13 web.1 | Traceback (most recent call last): 16:00:13 web.1 | File /Users/ranuka/soapbar/venv/lib/python2.7/site-packages/gunicorn/arbiter.py  line 495 in spawn_worker 16:00:13 web.1 | worker.init_process() 16:00:13 web.1 | File /Users/ranuka/soapbar/venv/lib/python2.7/site-packages/gunicorn/workers/base.py  line 106 in init_process 16:00:13 web.1 | self.wsgi = self.app.wsgi() 16:00:13 web.1 | File /Users/ranuka/soapbar/venv/lib/python2.7/site-packages/gunicorn/app/base.py  line 114 in wsgi 16:00:13 web.1 | self.callable = self.load() 16:00:13 web.1 | File /Users/ranuka/soapbar/venv/lib/python2.7/site-packages/gunicorn/app/wsgiapp.py  line 62 in load 16:00:13 web.1 | return self.load_wsgiapp() 16:00:13 web.1 | File /Users/ranuka/soapbar/venv/lib/python2.7/site-packages/gunicorn/app/wsgiapp.py  line 49 in load_wsgiapp 16:00:13 web.1 | return util.import_app(self.app_uri) 16:00:13 web.1 | File /Users/ranuka/soapbar/venv/lib/python2.7/site-packages/gunicorn/util.py  line 354 in import_app 16:00:13 web.1 | __import__(module) 16:00:13 web.1 | ImportError: No module named soapbar 16:00:13 web.1 | Traceback (most recent call last): 16:00:13 web.1 | File /Users/ranuka/soapbar/venv/lib/python2.7/site-packages/gunicorn/arbiter.py  line 495 in spawn_worker 16:00:13 web.1 | worker.init_process() 16:00:13 web.1 | File /Users/ranuka/soapbar/venv/lib/python2.7/site-packages/gunicorn/workers/base.py  line 106 in init_process 16:00:13 web.1 | self.wsgi = self.app.wsgi() 16:00:13 web.1 | File /Users/ranuka/soapbar/venv/lib/python2.7/site-packages/gunicorn/app/base.py  line 114 in wsgi 16:00:13 web.1 | self.callable = self.load() 16:00:13 web.1 | File /Users/ranuka/soapbar/venv/lib/python2.7/site-packages/gunicorn/app/wsgiapp.py  line 62 in load 16:00:13 web.1 | return self.load_wsgiapp() 16:00:13 web.1 | File /Users/ranuka/soapbar/venv/lib/python2.7/site-packages/gunicorn/app/wsgiapp.py  line 49 in load_wsgiapp 16:00:13 web.1 | return util.import_app(self.app_uri) 16:00:13 web.1 | File /Users/ranuka/soapbar/venv/lib/python2.7/site-packages/gunicorn/util.py  line 354 in import_app 16:00:13 web.1 | __import__(module) 16:00:13 web.1 | ImportError: No module named soapbar 16:00:13 web.1 | 2014-03-19 16:00:13 [34138] [INFO] Worker exiting (pid: 34138) 16:00:13 web.1 | 2014-03-19 16:00:13 [34135] [INFO] Shutting down: Master 16:00:13 web.1 | 2014-03-19 16:00:13 [34135] [INFO] Reason: Worker failed to boot. 16:00:13 web.1 | exited with code 3 16:00:13 system | sending SIGTERM to all processes SIGTERM received </code></pre> <p>Any ideas?</p>,22517049,1,0,,2014-03-19 20:10:11.307000 UTC,,2014-03-19 20:26:46.133000 UTC,,,,,2769651,,1,0,python|heroku|flask|foreman,218
24784035,multiple row in a single row mysql,<p>hey guys I am stuck with a messy structure and require help in writing a query this is my current query </p> <p><strong>SQL:</strong></p> <pre><code>SELECT `name`  trnid `material`  SUM( quantity )qty  SUM( price ) price SUM( preturn ) return FROM `transactions` a JOIN item_master b ON a.material = b.id GROUP BY material trnid LIMIT 0  30 </code></pre> <p><strong>OUTPUT:</strong></p> <p><img src= http://i.stack.imgur.com/MIsd4.png alt= sql output ></p> <p>if you see above there are 2 record for same material (trnd 1 is purchase qty &amp; trnd 2 is issue qty) i want these to be a single record with the following columns. </p> <p>name | material | purqty | issqty </p>,24784096,1,0,,2014-07-16 14:56:01.320000 UTC,,2014-07-16 14:58:38.750000 UTC,,,,,944302,,1,1,mysql|sql|join|mysqli|grouping,34
37618500,Generating a command with a message with more than one arguments in Elm,<p>I'm following the Elm tutorial <a href= http://guide.elm-lang.org/architecture/effects/random.html rel= nofollow >Random</a> and I got stuck trying to run two dice together.</p> <p>I modified the message to deliver two numbers:</p> <pre><code>type Msg = Roll | NewFace Int Int </code></pre> <p>then I need to generate the command which sends the message in the <strong>update</strong> function:</p> <pre><code>(model Random.generate NewFace (Random.int 1 6)) </code></pre> <p>the problem is that with this construct it fails:</p> <pre><code>-- error: Function `generate` is expecting 2 arguments but was given 3. (model Random.generate NewFace (Random.int 1 6) (Random.int 1 6)) </code></pre> <p>At first I tried grouping the last argument with parenthesis:</p> <pre><code>-- same error as before plus: -- The type annotation is saying: -- Msg -&gt; Model -&gt; ( Model Cmd Msg ) -- But I am inferring that the definition has this type: -- Msg -&gt; Model -&gt; ( Model Cmd (Int -&gt; Msg) ) (model Random.generate NewFace ((Random.int 1 6) (Random.int 1 6))) </code></pre> <p>Then I found that there is a <code>Random.pair</code> function:</p> <pre><code>-- still complaining about update's signature and moreover -- Function `generate` is expecting the 2nd argument to be: -- Random.Generator Int -- But it is: -- Random.Generator ( Int Int ) (model Random.generate NewFace (Random.pair (Random.int 1 6) (Random.int 1 6))) </code></pre> <p>I'm sure I'm missing something trivial though is my first day with Elm and is getting challenging.</p> <p>Thanks</p>,37618641,1,0,,2016-06-03 15:41:24.840000 UTC,,2016-06-03 15:48:22.610000 UTC,,,,,1252025,,1,1,random|command|messages|elm,36
36553144,Tails - Package 'python3-tk' has no installation candidate,<p>I'm currently experimenting with different Linux distributions and I'm trying to get some of my apps to run on the newest Tails distro. For that I need the tkinter library for Python3.</p> <p>Sadly importing tkinter in python3 doesn't work and trying to install it via</p> <pre><code>sudo apt-get install python3-tk </code></pre> <p>gives the following result:</p> <pre><code>Reading package lists... Done Building dependecy tree Reading state information... Done Package python3-tk is not available but is referred to by another package. This may mean that the package is missing has been obsoleted or is only available from another source E: package 'python3-tk' has no installation candidate </code></pre> <p>I'd really appreciate any advice that would help me to either install tkinter or at least run my app (maybe by including the tkinter lib in my project somehow?)</p>,36553494,1,0,,2016-04-11 15:37:19.453000 UTC,,2016-04-11 15:52:21.697000 UTC,,,,,4107846,,1,1,python|linux|tkinter,48
17582171,ServiceStack NUnit Test Debugging Connection Refused Issue,<p>In this question: <a href= http://stackoverflow.com/q/16819463/149060 >ServiceStack JsonServiceClient based test fails but service works in browser</a> I'm looking for some clue as to why the test generates an exception when an interactive browser test succeeds. Originally I could run tests and interact via the browser.</p> <p>Now I'm asking for some direction on how to debug this. Basically if I step through my test case I reach a line like this: <code>Tranactions response = client.Get(request);</code> and then it raises an exception. I'm thinking I should download the servicestack source and add the project to my solution in order to step through that code and get further insight into what's going on. Any advice?</p>,17598941,1,0,,2013-07-10 22:40:11.887000 UTC,,2013-07-11 16:40:15.113000 UTC,,,,,149060,,1,1,visual-studio-2012|nunit|servicestack,138
10608255,how can i removeChild?,<p>I have problem with removeChild in XML button menu im calling button temp from library with Linkage here is my code where i write it </p> <pre><code> var genButton:butonProba; var i:uint = 0; for each (var page:XML in generacijeXML.gener.generation) { genButton = new butonTest(); genButton.butonText.text = page.@name; genButton.source = page.source.toString(); genButton.butonText.autoSize = TextFieldAutoSize.LEFT; genButton.x = 16 + i*225; genButton.y = -30; genButton.buttonMode = true; genButton.mouseChildren = false; addChild(genButton); i++; } </code></pre> <p>and everything is normal.....</p> <p>now when i want to make 1 more button when i click on it i want to remove all xml buttons which i call before</p> <p>im trying simple like this </p> <pre><code>close.addEventListener(MouseEvent.CLICK closed); function closed(event:Event):void { genButton.removeChild(0); } </code></pre> <p>and this</p> <pre><code>close.addEventListener(MouseEvent.CLICK closed); function closed(event:Event):void { removeChild(genButton); } </code></pre> <p>but dont work does any1 have idea how can i do that ??? </p>,10608535,1,0,,2012-05-15 20:19:28.873000 UTC,,2012-05-15 20:38:19.870000 UTC,,,,,1267876,,1,-1,actionscript-3|flash,112
